date,store_id,item_id,qty_sold,price,discount_pct,on_promo,stockout_flag,stock_on_hand,lead_time_days,unit_cost,holding_cost_rate,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7,day_of_week,month,holding_cost,annual_demand,eoq,order_quantity
2023-12-11,S3,P8,34,123,0,0,0,98,7,100,0.2,34.0,46.0,56.0,36.57142857142857,38.785714285714285,5.533448076836455,0,12,20.0,408,45.16635916254486,310
2023-12-12,S3,P8,41,59,0,0,0,95,7,100,0.2,34.0,39.0,36.0,34.857142857142854,37.21428571428572,3.670993118515441,1,12,20.0,492,49.59838707054898,397
2023-12-13,S3,P8,50,130,11,1,0,84,7,100,0.2,41.0,34.0,47.0,35.142857142857146,37.57142857142857,4.099941927579108,2,12,20.0,600,54.772255750516614,516
2023-12-14,S3,P8,38,54,0,0,0,64,7,100,0.2,50.0,29.0,31.0,37.42857142857143,37.785714285714285,6.876460883747672,3,12,20.0,456,47.74934554525329,392
2023-12-15,S3,P8,37,118,0,0,0,82,7,100,0.2,38.0,34.0,39.0,38.71428571428572,38.285714285714285,5.79408565447787,4,12,20.0,444,47.11687595755899,362
2023-12-16,S3,P8,63,130,10,1,1,25,7,100,0.2,37.0,40.0,42.0,39.142857142857146,38.142857142857146,5.49025110016426,5,12,20.0,756,61.48170459575759,731
2023-12-17,S3,P8,46,77,0,0,1,39,7,100,0.2,63.0,34.0,36.0,42.42857142857143,39.642857142857146,10.596495377515735,6,12,20.0,552,52.53570214625479,513
2023-12-18,S3,P8,30,129,0,0,0,43,7,100,0.2,46.0,34.0,46.0,44.142857142857146,40.35714285714285,9.95705062470084,0,12,20.0,360,42.42640687119285,317
2023-12-19,S3,P8,48,136,16,1,1,34,7,100,0.2,30.0,41.0,39.0,43.57142857142857,39.21428571428572,10.721584815333,1,12,20.0,576,53.665631459994955,542
2023-12-20,S3,P8,34,59,0,0,0,79,7,100,0.2,48.0,50.0,34.0,44.57142857142857,39.85714285714285,10.76811872856068,2,12,20.0,408,45.16635916254486,329
2023-12-21,S3,P8,41,105,0,0,0,90,7,100,0.2,34.0,38.0,29.0,42.285714285714285,39.85714285714285,11.116268644263087,3,12,20.0,492,49.59838707054898,402
2023-12-22,S3,P8,33,128,0,0,0,89,7,100,0.2,41.0,37.0,34.0,42.71428571428572,40.71428571428572,10.98050220032885,4,12,20.0,396,44.49719092257398,307
2023-12-23,S3,P8,53,192,29,1,0,72,7,100,0.2,33.0,63.0,40.0,42.142857142857146,40.642857142857146,11.422617496711888,5,12,20.0,636,56.39148871948674,564
2023-12-24,S3,P8,51,103,0,0,1,35,7,100,0.2,53.0,46.0,34.0,40.71428571428572,41.57142857142857,8.673989580238908,6,12,20.0,612,55.31726674375732,577
2023-12-25,S3,P8,34,59,0,0,0,79,7,100,0.2,51.0,30.0,34.0,41.42857142857143,42.785714285714285,9.360504666899407,0,12,20.0,408,45.16635916254486,329
2023-12-26,S3,P8,36,133,0,0,1,23,7,100,0.2,34.0,48.0,41.0,42.0,42.785714285714285,8.640987597877034,1,12,20.0,432,46.475800154489,409
2023-12-27,S3,P8,38,186,0,0,0,42,7,100,0.2,36.0,34.0,50.0,40.285714285714285,42.42857142857143,8.440266301373025,2,12,20.0,456,47.74934554525329,414
2023-12-28,S3,P8,48,167,25,1,1,36,7,100,0.2,38.0,41.0,38.0,40.85714285714285,41.57142857142857,8.071112509614462,3,12,20.0,576,53.665631459994955,540
2023-12-29,S3,P8,36,97,0,0,0,64,7,100,0.2,48.0,33.0,37.0,41.85714285714285,42.285714285714285,8.513294924774337,4,12,20.0,432,46.475800154489,368
2023-12-30,S3,P8,45,50,0,0,1,23,7,100,0.2,36.0,53.0,63.0,42.285714285714285,42.21428571428572,8.056349167256837,5,12,20.0,540,51.96152422706632,517
2023-12-31,S3,P8,48,180,0,0,0,81,7,100,0.2,45.0,51.0,46.0,41.142857142857146,40.92857142857143,6.743603671345787,6,12,20.0,576,53.665631459994955,495
2023-01-15,S3,P9,27,66,0,0,0,96,7,100,0.2,30.0,32.0,30.0,25.714285714285715,25.571428571428573,7.040698017343531,6,1,20.0,324,40.24922359499622,228
2023-01-16,S3,P9,37,145,26,1,1,22,7,100,0.2,27.0,17.0,23.0,25.0,25.357142857142858,6.53197264742154,0,1,20.0,444,47.11687595755899,422
2023-01-17,S3,P9,25,89,0,0,0,39,7,100,0.2,37.0,36.0,25.0,27.857142857142858,26.357142857142858,6.817344825970537,1,1,20.0,300,38.72983346207417,261
2023-01-18,S3,P9,18,105,0,0,0,82,7,100,0.2,25.0,24.0,19.0,26.285714285714285,26.357142857142858,5.822779568621717,2,1,20.0,216,32.863353450309965,134
2023-01-19,S3,P9,32,132,21,1,1,29,7,100,0.2,18.0,20.0,14.0,25.428571428571427,26.285714285714285,6.604471789556236,3,1,20.0,384,43.81780460041329,355
2023-01-20,S3,P9,14,141,0,0,0,28,7,100,0.2,32.0,21.0,22.0,27.142857142857142,27.571428571428573,6.517376042257127,4,1,20.0,168,28.982753492378876,140
2023-01-21,S3,P9,49,191,13,1,0,74,7,100,0.2,14.0,30.0,45.0,26.142857142857142,27.0,7.988086367179589,5,1,20.0,588,54.22176684690383,514
2023-01-22,S3,P9,45,197,16,1,0,83,7,100,0.2,49.0,27.0,32.0,28.857142857142858,27.285714285714285,11.824107738409722,6,1,20.0,540,51.96152422706632,457
2023-01-23,S3,P9,23,88,0,0,0,77,7,100,0.2,45.0,37.0,17.0,31.428571428571427,28.214285714285715,13.22695660204486,0,1,20.0,276,37.14835124201342,199
2023-01-24,S3,P9,24,192,0,0,0,77,7,100,0.2,23.0,25.0,36.0,29.428571428571427,28.642857142857142,13.302344941865622,1,1,20.0,288,37.94733192202055,211
2023-01-25,S3,P9,39,177,13,1,1,22,7,100,0.2,24.0,18.0,24.0,29.285714285714285,27.785714285714285,13.363062095621103,2,1,20.0,468,48.373546489791295,446
2023-01-26,S3,P9,30,188,0,0,0,79,7,100,0.2,39.0,32.0,20.0,32.285714285714285,28.857142857142858,12.750350135248276,3,1,20.0,360,42.42640687119285,281
2023-01-27,S3,P9,20,52,0,0,0,69,7,100,0.2,30.0,14.0,21.0,32.0,29.571428571428573,12.780193008453764,4,1,20.0,240,34.64101615137755,171
2023-01-28,S3,P9,29,63,0,0,0,81,7,100,0.2,20.0,49.0,30.0,32.857142857142854,29.5,11.509830167130518,5,1,20.0,348,41.71330722922842,267
2023-01-29,S3,P9,44,174,27,1,1,32,7,100,0.2,29.0,45.0,27.0,30.0,29.428571428571427,9.05538513813725,6,1,20.0,528,51.38093031466052,496
2023-01-30,S3,P9,37,152,22,1,0,59,7,100,0.2,44.0,23.0,37.0,29.857142857142858,30.642857142857142,8.783100656536625,0,1,20.0,444,47.11687595755899,385
2023-01-31,S3,P9,21,85,0,0,0,54,7,100,0.2,37.0,24.0,25.0,31.857142857142858,30.642857142857142,8.552359741197414,1,1,20.0,252,35.4964786985977,198
2023-02-01,S3,P9,45,92,11,1,0,48,7,100,0.2,21.0,39.0,18.0,31.428571428571427,30.357142857142858,9.071147352221294,2,2,20.0,540,51.96152422706632,492
2023-02-02,S3,P9,16,78,0,0,0,38,7,100,0.2,45.0,30.0,32.0,32.285714285714285,32.285714285714285,10.127755357009065,3,2,20.0,192,30.983866769659336,154
2023-02-03,S3,P9,30,131,21,1,0,79,7,100,0.2,16.0,20.0,14.0,30.285714285714285,31.142857142857142,11.884363476353805,4,2,20.0,360,42.42640687119285,281
2023-02-04,S3,P9,28,167,0,0,1,25,7,100,0.2,30.0,29.0,49.0,31.714285714285715,32.285714285714285,11.010817192111237,5,2,20.0,336,40.98780306383839,311
2023-02-05,S3,P9,30,109,0,0,0,71,7,100,0.2,28.0,44.0,45.0,31.571428571428573,30.785714285714285,11.058287131636227,6,2,20.0,360,42.42640687119285,289
2023-02-06,S3,P9,31,137,0,0,1,27,7,100,0.2,30.0,37.0,23.0,29.571428571428573,29.714285714285715,9.606545387688085,0,2,20.0,372,43.12771730569565,345
2023-02-07,S3,P9,39,158,12,1,0,42,7,100,0.2,31.0,21.0,24.0,28.714285714285715,30.285714285714285,9.086882225022256,1,2,20.0,468,48.373546489791295,426
2023-02-08,S3,P9,18,110,0,0,0,70,7,100,0.2,39.0,45.0,39.0,31.285714285714285,31.357142857142858,9.086882225022268,2,2,20.0,216,32.863353450309965,146
2023-02-09,S3,P9,16,79,0,0,0,39,7,100,0.2,18.0,16.0,30.0,27.428571428571427,29.857142857142858,7.955231881328856,3,2,20.0,192,30.983866769659336,153
2023-02-10,S3,P9,26,161,0,0,0,40,7,100,0.2,16.0,30.0,20.0,27.428571428571427,28.857142857142858,7.955231881328856,4,2,20.0,312,39.496835316262995,272
2023-02-11,S3,P9,25,172,0,0,0,54,7,100,0.2,26.0,28.0,29.0,26.857142857142858,29.285714285714285,7.883074092183445,5,2,20.0,300,38.72983346207417,246
2023-02-12,S3,P9,29,143,0,0,0,58,7,100,0.2,25.0,30.0,44.0,26.428571428571427,29.0,7.89212989539015,6,2,20.0,348,41.71330722922842,290
2023-02-13,S3,P9,22,53,0,0,0,55,7,100,0.2,29.0,31.0,37.0,26.285714285714285,27.928571428571427,7.825477316949548,0,2,20.0,264,36.3318042491699,209
2023-02-14,S3,P9,24,171,0,0,0,78,7,100,0.2,22.0,39.0,21.0,25.0,26.857142857142858,7.659416862050479,1,2,20.0,288,37.94733192202055,210
2023-02-15,S3,P9,14,153,0,0,0,49,7,100,0.2,24.0,18.0,45.0,22.857142857142858,27.071428571428573,4.561745697594308,2,2,20.0,168,28.982753492378876,119
2023-02-16,S3,P9,24,155,0,0,0,40,7,100,0.2,14.0,16.0,16.0,22.285714285714285,24.857142857142858,5.437961803049456,3,2,20.0,288,37.94733192202055,248
2023-02-17,S3,P9,23,190,0,0,0,82,7,100,0.2,24.0,26.0,30.0,23.428571428571427,25.428571428571427,4.685336802448397,4,2,20.0,276,37.14835124201342,194
2023-02-18,S3,P9,25,176,0,0,0,94,7,100,0.2,23.0,25.0,28.0,23.0,24.928571428571427,4.546060565661554,5,2,20.0,300,38.72983346207417,206
2023-02-19,S3,P9,33,171,0,0,1,32,7,100,0.2,25.0,29.0,30.0,23.0,24.714285714285715,4.546060565661554,6,2,20.0,396,44.49719092257398,364
2023-02-20,S3,P9,10,100,0,0,0,30,7,100,0.2,33.0,22.0,31.0,23.571428571428573,24.928571428571427,5.563486402641547,0,2,20.0,120,24.49489742783178,90
2023-02-21,S3,P9,24,96,0,0,0,32,7,100,0.2,10.0,24.0,39.0,21.857142857142858,23.428571428571427,7.603257447273509,1,2,20.0,288,37.94733192202055,256
2023-02-22,S3,P9,25,103,0,0,0,88,7,100,0.2,24.0,14.0,18.0,21.857142857142858,22.357142857142858,7.603257447273509,2,2,20.0,300,38.72983346207417,212
2023-02-23,S3,P9,27,187,0,0,0,34,7,100,0.2,25.0,24.0,16.0,23.428571428571427,22.857142857142858,6.803360514165826,3,2,20.0,324,40.24922359499622,290
2023-02-24,S3,P9,27,93,0,0,0,33,7,100,0.2,27.0,23.0,26.0,23.857142857142858,23.642857142857142,6.938505396903111,4,2,20.0,324,40.24922359499622,291
2023-02-25,S3,P9,41,106,10,1,0,46,7,100,0.2,27.0,25.0,25.0,24.428571428571427,23.714285714285715,7.020378500174388,5,2,20.0,492,49.59838707054898,446
2023-02-26,S3,P9,27,133,0,0,0,81,7,100,0.2,41.0,33.0,29.0,26.714285714285715,24.857142857142858,9.428932172030862,6,2,20.0,324,40.24922359499622,243
2023-02-27,S3,P9,43,73,12,1,1,30,7,100,0.2,27.0,10.0,22.0,25.857142857142858,24.714285714285715,9.026416258747826,0,2,20.0,516,50.79370039680118,486
2023-02-28,S3,P9,26,193,0,0,0,86,7,100,0.2,43.0,24.0,24.0,30.571428571428573,26.214285714285715,7.913219801006713,1,2,20.0,312,39.496835316262995,226
2023-03-01,S3,P9,8,172,0,0,0,24,7,100,0.2,26.0,25.0,14.0,30.857142857142858,26.357142857142858,7.668736780560469,2,3,20.0,96,21.908902300206645,72
2023-03-02,S3,P9,27,198,0,0,0,91,7,100,0.2,8.0,27.0,24.0,28.428571428571427,25.928571428571427,11.544943234408352,3,3,20.0,324,40.24922359499622,233
2023-03-03,S3,P9,25,58,0,0,0,65,7,100,0.2,27.0,27.0,23.0,28.428571428571427,26.142857142857142,11.544943234408352,4,3,20.0,300,38.72983346207417,235
2023-03-04,S3,P9,28,185,0,0,0,78,7,100,0.2,25.0,41.0,25.0,28.142857142857142,26.285714285714285,11.6107503551459,5,3,20.0,336,40.98780306383839,258
2023-03-05,S3,P9,22,141,0,0,0,73,7,100,0.2,28.0,27.0,33.0,26.285714285714285,26.5,10.160614904526788,6,3,20.0,264,36.3318042491699,191
2023-03-06,S3,P9,25,124,0,0,0,26,7,100,0.2,22.0,43.0,10.0,25.571428571428573,25.714285714285715,10.277112805600812,0,3,20.0,300,38.72983346207417,274
2023-03-07,S3,P9,31,195,0,0,0,54,7,100,0.2,25.0,26.0,24.0,23.0,26.785714285714285,6.879922480183163,1,3,20.0,372,43.12771730569565,318
2023-03-08,S3,P9,26,189,0,0,0,74,7,100,0.2,31.0,8.0,25.0,23.714285714285715,27.285714285714285,7.476948702830473,2,3,20.0,312,39.496835316262995,238
2023-03-09,S3,P9,20,101,0,0,0,56,7,100,0.2,26.0,27.0,27.0,26.285714285714285,27.357142857142858,2.811540841737598,3,3,20.0,240,34.64101615137755,184
2023-03-10,S3,P9,24,126,0,0,0,71,7,100,0.2,20.0,25.0,27.0,25.285714285714285,26.857142857142858,3.6384193323601095,4,3,20.0,288,37.94733192202055,217
2023-03-11,S3,P9,27,94,0,0,0,45,7,100,0.2,24.0,28.0,41.0,25.142857142857142,26.642857142857142,3.670993118515344,5,3,20.0,324,40.24922359499622,279
2023-03-12,S3,P9,39,127,25,1,1,38,7,100,0.2,27.0,22.0,27.0,25.0,25.642857142857142,3.559026084009948,6,3,20.0,468,48.373546489791295,430
2023-03-13,S3,P9,27,164,0,0,1,21,7,100,0.2,39.0,25.0,43.0,27.428571428571427,26.5,6.078847008469428,0,3,20.0,324,40.24922359499622,303
2023-03-14,S3,P9,36,147,0,0,1,26,7,100,0.2,27.0,31.0,26.0,27.714285714285715,25.357142857142858,5.992058236095399,1,3,20.0,432,46.475800154489,406
2023-03-15,S3,P9,37,156,29,1,0,41,7,100,0.2,36.0,26.0,8.0,28.428571428571427,26.071428571428573,6.704653678779973,2,3,20.0,444,47.11687595755899,403
2023-03-16,S3,P9,21,187,0,0,0,76,7,100,0.2,37.0,20.0,27.0,30.0,28.142857142857142,7.302967433402012,3,3,20.0,252,35.4964786985977,176
2023-03-17,S3,P9,36,163,14,1,0,59,7,100,0.2,21.0,24.0,25.0,30.142857142857142,27.714285714285715,7.08116213222478,4,3,20.0,432,46.475800154489,373
2023-03-18,S3,P9,35,147,0,0,0,55,7,100,0.2,36.0,27.0,28.0,31.857142857142858,28.5,6.7928533874105055,5,3,20.0,420,45.8257569495584,365
2023-03-19,S3,P9,26,154,0,0,0,81,7,100,0.2,35.0,39.0,22.0,33.0,29.0,6.506407098647507,6,3,20.0,312,39.496835316262995,231
2023-03-20,S3,P9,23,176,0,0,0,24,7,100,0.2,26.0,27.0,25.0,31.142857142857142,29.285714285714285,6.362090102803295,0,3,20.0,276,37.14835124201342,252
2023-03-21,S3,P9,18,152,0,0,0,31,7,100,0.2,23.0,36.0,31.0,30.571428571428573,29.142857142857142,6.948792289722825,1,3,20.0,216,32.863353450309965,185
2023-03-22,S3,P9,22,155,0,0,0,64,7,100,0.2,18.0,37.0,26.0,28.0,28.214285714285715,7.87400787401161,2,3,20.0,264,36.3318042491699,200
2023-03-23,S3,P9,21,193,0,0,0,54,7,100,0.2,22.0,21.0,20.0,25.857142857142858,27.928571428571427,7.010196655077071,3,3,20.0,252,35.4964786985977,198
2023-03-24,S3,P9,36,111,28,1,0,55,7,100,0.2,21.0,36.0,24.0,25.857142857142858,28.0,7.010196655077071,4,3,20.0,432,46.475800154489,377
2023-03-25,S3,P9,22,135,0,0,0,60,7,100,0.2,36.0,35.0,27.0,25.857142857142858,28.857142857142858,7.010196655077071,5,3,20.0,264,36.3318042491699,204
2023-03-26,S3,P9,24,161,0,0,0,74,7,100,0.2,22.0,26.0,39.0,24.0,28.5,5.802298395176093,6,3,20.0,288,37.94733192202055,214
2023-03-27,S3,P9,22,74,0,0,0,81,7,100,0.2,24.0,23.0,27.0,23.714285714285715,27.428571428571427,5.7362672448865455,0,3,20.0,264,36.3318042491699,183
2023-03-28,S3,P9,20,51,0,0,0,23,7,100,0.2,22.0,18.0,36.0,23.571428571428573,27.071428571428573,5.769377287516448,1,3,20.0,240,34.64101615137755,217
2023-03-29,S3,P9,20,181,0,0,0,49,7,100,0.2,20.0,22.0,37.0,23.857142857142858,25.928571428571427,5.490251100164138,2,3,20.0,240,34.64101615137755,191
2023-03-30,S3,P9,27,77,0,0,0,66,7,100,0.2,20.0,21.0,21.0,23.571428571428573,24.714285714285715,5.6526437135536245,3,3,20.0,324,40.24922359499622,258
2023-03-31,S3,P9,14,183,0,0,0,46,7,100,0.2,27.0,36.0,36.0,24.428571428571427,25.142857142857142,5.652643713553633,4,3,20.0,168,28.982753492378876,122
2023-04-01,S3,P9,31,135,0,0,0,89,7,100,0.2,14.0,22.0,35.0,21.285714285714285,23.571428571428573,4.029651999626186,5,4,20.0,372,43.12771730569565,283
2023-04-02,S3,P9,22,119,0,0,0,72,7,100,0.2,31.0,24.0,26.0,22.571428571428573,23.285714285714285,5.472876844254508,6,4,20.0,264,36.3318042491699,192
2023-04-03,S3,P9,11,169,0,0,0,27,7,100,0.2,22.0,22.0,23.0,22.285714285714285,23.0,5.437961803049445,0,4,20.0,132,25.69046515733026,105
2023-04-04,S3,P9,32,146,0,0,0,83,7,100,0.2,11.0,20.0,18.0,20.714285714285715,22.142857142857142,6.92132660006432,1,4,20.0,384,43.81780460041329,301
2023-04-05,S3,P9,20,79,0,0,0,91,7,100,0.2,32.0,20.0,22.0,22.428571428571427,23.142857142857142,8.100558475749917,2,4,20.0,240,34.64101615137755,149
2023-04-06,S3,P9,22,105,0,0,0,89,7,100,0.2,20.0,27.0,21.0,22.428571428571427,23.0,8.100558475749917,3,4,20.0,264,36.3318042491699,175
2023-04-07,S3,P9,39,152,15,1,0,65,7,100,0.2,22.0,14.0,36.0,21.714285714285715,23.071428571428573,7.846746368490873,4,4,20.0,468,48.373546489791295,403
2023-04-08,S3,P9,46,128,24,1,0,63,7,100,0.2,39.0,31.0,22.0,25.285714285714285,23.285714285714285,9.30437685024769,5,4,20.0,552,52.53570214625479,489
2023-04-09,S3,P9,33,133,0,0,0,94,7,100,0.2,46.0,22.0,24.0,27.428571428571427,25.0,12.13613259179839,6,4,20.0,396,44.49719092257398,302
2023-04-10,S3,P9,27,153,0,0,0,49,7,100,0.2,33.0,11.0,22.0,29.0,25.642857142857142,12.02774570177902,0,4,20.0,324,40.24922359499622,275
2023-04-11,S3,P9,28,88,0,0,0,83,7,100,0.2,27.0,32.0,20.0,31.285714285714285,26.0,9.2324479548001,1,4,20.0,336,40.98780306383839,253
2023-04-12,S3,P9,33,191,0,0,0,58,7,100,0.2,28.0,20.0,20.0,30.714285714285715,26.571428571428573,9.304376850247726,2,4,20.0,396,44.49719092257398,338
2023-04-13,S3,P9,28,188,0,0,0,93,7,100,0.2,33.0,22.0,27.0,32.57142857142857,27.5,8.017837257372573,3,4,20.0,336,40.98780306383839,243
2023-04-14,S3,P9,18,144,0,0,0,84,7,100,0.2,28.0,39.0,14.0,33.42857142857143,27.571428571428573,6.948792289722857,4,4,20.0,216,32.863353450309965,132
2023-04-15,S3,P9,33,90,0,0,1,22,7,100,0.2,18.0,46.0,31.0,30.428571428571427,27.857142857142858,8.502100580780697,5,4,20.0,396,44.49719092257398,374
2023-04-16,S3,P9,36,84,0,0,1,35,7,100,0.2,33.0,33.0,22.0,28.571428571428573,28.0,5.380741673076108,6,4,20.0,432,46.475800154489,397
2023-04-17,S3,P9,28,88,0,0,0,89,7,100,0.2,36.0,27.0,11.0,29.0,29.0,5.887840577551642,0,4,20.0,336,40.98780306383839,247
2023-04-18,S3,P9,21,63,0,0,0,32,7,100,0.2,28.0,28.0,32.0,29.142857142857142,30.214285714285715,5.843188953204761,1,4,20.0,252,35.4964786985977,220
2023-04-19,S3,P9,28,148,20,1,0,69,7,100,0.2,21.0,33.0,20.0,28.142857142857142,29.428571428571427,6.618876325292736,2,4,20.0,336,40.98780306383839,267
2023-04-20,S3,P9,18,126,0,0,0,86,7,100,0.2,28.0,28.0,22.0,27.428571428571427,30.0,6.267831705279829,3,4,20.0,216,32.863353450309965,130
2023-04-21,S3,P9,24,184,0,0,0,91,7,100,0.2,18.0,18.0,39.0,26.0,29.714285714285715,7.18795288428237,4,4,20.0,288,37.94733192202055,197
2023-04-22,S3,P9,28,109,0,0,0,28,7,100,0.2,24.0,33.0,46.0,26.857142857142858,28.642857142857142,6.388233230676577,5,4,20.0,336,40.98780306383839,308
2023-04-23,S3,P9,25,150,0,0,0,83,7,100,0.2,28.0,36.0,33.0,26.142857142857142,27.357142857142858,5.843188953204725,6,4,20.0,300,38.72983346207417,217
2023-04-24,S3,P9,33,78,0,0,0,61,7,100,0.2,25.0,28.0,27.0,24.571428571428573,26.785714285714285,3.90969490954354,0,4,20.0,396,44.49719092257398,335
2023-04-25,S3,P9,27,189,0,0,0,57,7,100,0.2,33.0,21.0,28.0,25.285714285714285,27.214285714285715,4.956957592256066,1,4,20.0,324,40.24922359499622,267
2023-04-26,S3,P9,26,77,0,0,1,20,7,100,0.2,27.0,28.0,33.0,26.142857142857142,27.142857142857142,4.59813626840851,2,4,20.0,312,39.496835316262995,292
2023-04-27,S3,P9,21,134,0,0,0,39,7,100,0.2,26.0,18.0,28.0,25.857142857142858,26.642857142857142,4.525062483125181,3,4,20.0,252,35.4964786985977,213
2023-04-28,S3,P9,40,146,29,1,1,39,7,100,0.2,21.0,24.0,18.0,26.285714285714285,26.142857142857142,3.728908942942764,4,4,20.0,480,48.98979485566356,441
2023-04-29,S3,P9,36,159,0,0,0,84,7,100,0.2,40.0,28.0,33.0,28.571428571428573,27.714285714285715,6.187545093630529,5,4,20.0,432,46.475800154489,348
2023-04-30,S3,P9,25,81,0,0,0,29,7,100,0.2,36.0,25.0,36.0,29.714285714285715,27.928571428571427,6.775305299745468,6,4,20.0,300,38.72983346207417,271
2023-05-01,S3,P9,37,57,18,1,0,42,7,100,0.2,25.0,33.0,28.0,29.714285714285715,27.142857142857142,6.775305299745468,0,5,20.0,444,47.11687595755899,402
2023-05-02,S3,P9,28,64,0,0,0,99,7,100,0.2,37.0,27.0,21.0,30.285714285714285,27.785714285714285,7.250615737399532,1,5,20.0,336,40.98780306383839,237
2023-05-03,S3,P9,21,53,0,0,0,49,7,100,0.2,28.0,26.0,28.0,30.428571428571427,28.285714285714285,7.184639700015919,2,5,20.0,252,35.4964786985977,203
2023-05-04,S3,P9,31,133,0,0,0,53,7,100,0.2,21.0,21.0,18.0,29.714285714285715,27.785714285714285,7.910210399946748,3,5,20.0,372,43.12771730569565,319
2023-05-05,S3,P9,26,179,0,0,0,78,7,100,0.2,31.0,40.0,24.0,31.142857142857142,28.714285714285715,6.914443130832817,4,5,20.0,312,39.496835316262995,234
2023-05-06,S3,P9,29,189,0,0,0,35,7,100,0.2,26.0,36.0,28.0,29.142857142857142,28.857142857142858,5.871642911161024,5,5,20.0,348,41.71330722922842,313
2023-05-07,S3,P9,26,127,0,0,0,58,7,100,0.2,29.0,25.0,25.0,28.142857142857142,28.928571428571427,5.047394424471635,6,5,20.0,312,39.496835316262995,254
2023-05-08,S3,P9,35,94,26,1,0,86,7,100,0.2,26.0,37.0,33.0,28.285714285714285,29.0,4.956957592256108,0,5,20.0,420,45.8257569495584,334
2023-05-09,S3,P9,36,159,15,1,0,77,7,100,0.2,35.0,28.0,27.0,28.0,29.142857142857142,4.396968652757282,1,5,20.0,432,46.475800154489,355
2023-05-10,S3,P9,14,183,0,0,0,79,7,100,0.2,36.0,21.0,26.0,29.142857142857142,29.785714285714285,5.336308693862031,2,5,20.0,168,28.982753492378876,89
2023-05-11,S3,P9,15,185,0,0,0,28,7,100,0.2,14.0,31.0,21.0,28.142857142857142,28.928571428571427,7.38079876952267,3,5,20.0,180,30.0,152
2023-05-12,S3,P9,40,189,28,1,1,27,7,100,0.2,15.0,26.0,40.0,25.857142857142858,28.5,8.706866474772676,4,5,20.0,480,48.98979485566356,453
2023-05-13,S3,P9,31,53,0,0,0,74,7,100,0.2,40.0,29.0,36.0,27.857142857142858,28.5,10.221359521912303,5,5,20.0,372,43.12771730569565,298
2023-05-14,S3,P9,35,107,0,0,0,47,7,100,0.2,31.0,26.0,25.0,28.142857142857142,28.142857142857142,10.286375640113514,6,5,20.0,420,45.8257569495584,373
2023-05-15,S3,P9,26,93,0,0,0,94,7,100,0.2,35.0,35.0,37.0,29.428571428571427,28.857142857142858,10.533393610436192,0,5,20.0,312,39.496835316262995,218
2023-05-16,S3,P9,41,58,18,1,0,57,7,100,0.2,26.0,36.0,28.0,28.142857142857142,28.071428571428573,10.286375640113514,1,5,20.0,492,49.59838707054898,435
2023-05-17,S3,P9,32,142,0,0,0,49,7,100,0.2,41.0,14.0,21.0,28.857142857142858,29.0,11.066896153673238,2,5,20.0,384,43.81780460041329,335
2023-05-18,S3,P9,26,154,0,0,1,20,7,100,0.2,32.0,15.0,31.0,31.428571428571427,29.785714285714285,8.922950611711634,3,5,20.0,312,39.496835316262995,292
2023-05-19,S3,P9,19,74,0,0,0,50,7,100,0.2,26.0,40.0,26.0,33.0,29.428571428571427,6.055300708194788,4,5,20.0,228,33.76388603226827,178
2023-05-20,S3,P9,45,162,10,1,0,56,7,100,0.2,19.0,31.0,29.0,30.0,28.928571428571427,7.118052168020676,5,5,20.0,540,51.96152422706632,484
2023-05-21,S3,P9,29,128,0,0,0,83,7,100,0.2,45.0,35.0,26.0,32.0,30.071428571428573,9.12870929175263,6,5,20.0,348,41.71330722922842,265
2023-05-22,S3,P9,34,196,27,1,0,51,7,100,0.2,29.0,26.0,35.0,31.142857142857142,30.285714285714285,9.081640296564704,0,5,20.0,408,45.16635916254486,357
2023-05-23,S3,P9,28,149,0,0,0,95,7,100,0.2,34.0,41.0,36.0,32.285714285714285,30.214285714285715,8.826367424074268,1,5,20.0,336,40.98780306383839,241
2023-05-24,S3,P9,27,106,0,0,1,24,7,100,0.2,28.0,32.0,14.0,30.428571428571427,29.642857142857142,8.017837257372559,2,5,20.0,324,40.24922359499622,300
2023-05-25,S3,P9,26,186,0,0,0,89,7,100,0.2,27.0,26.0,15.0,29.714285714285715,30.571428571428573,8.077010290824964,3,5,20.0,312,39.496835316262995,223
2023-05-26,S3,P9,26,60,0,0,0,35,7,100,0.2,26.0,19.0,40.0,29.714285714285715,31.357142857142858,8.077010290824964,4,5,20.0,312,39.496835316262995,277
2023-05-27,S3,P9,28,55,0,0,0,56,7,100,0.2,26.0,45.0,31.0,30.714285714285715,30.357142857142858,6.872997543873598,5,5,20.0,336,40.98780306383839,280
2023-05-28,S3,P9,30,185,0,0,1,20,7,100,0.2,28.0,29.0,35.0,28.285714285714285,30.142857142857142,2.751622897750613,6,5,20.0,360,42.42640687119285,340
2023-05-29,S3,P9,18,85,0,0,0,94,7,100,0.2,30.0,34.0,26.0,28.428571428571427,29.785714285714285,2.819996622760014,0,5,20.0,216,32.863353450309965,122
2023-05-30,S3,P9,26,95,0,0,0,27,7,100,0.2,18.0,28.0,41.0,26.142857142857142,29.214285714285715,3.84831441146905,1,5,20.0,312,39.496835316262995,285
