date,store_id,item_id,qty_sold,price,discount_pct,on_promo,stockout_flag,stock_on_hand,lead_time_days,unit_cost,holding_cost_rate
2023-01-29,S3,P4,63,123,20,1,0,78,7,100,0.2
2023-02-01,S3,P4,39,119,0,0,0,77,7,100,0.2
2023-02-02,S3,P4,38,88,0,0,0,61,7,100,0.2
2023-02-03,S3,P4,37,60,0,0,0,84,7,100,0.2
2023-02-06,S3,P4,33,75,0,0,0,63,7,100,0.2
2023-02-07,S3,P4,41,112,0,0,0,49,7,100,0.2
2023-02-08,S3,P4,31,151,0,0,0,53,7,100,0.2
2023-02-10,S3,P4,41,131,0,0,0,69,7,100,0.2
2023-02-12,S3,P4,33,189,0,0,0,70,7,100,0.2
2023-02-16,S3,P4,43,164,0,0,0,76,7,100,0.2
2023-02-19,S3,P4,44,139,0,0,0,65,7,100,0.2
2023-02-20,S3,P4,31,50,0,0,0,53,7,100,0.2
2023-02-22,S3,P4,42,127,0,0,0,93,7,100,0.2
2023-02-23,S3,P4,42,105,0,0,0,64,7,100,0.2
2023-02-24,S3,P4,36,170,0,0,0,63,7,100,0.2
2023-02-26,S3,P4,42,53,0,0,0,47,7,100,0.2
2023-02-27,S3,P4,34,193,0,0,0,90,7,100,0.2
2023-02-28,S3,P4,53,199,21,1,0,98,7,100,0.2
2023-03-01,S3,P4,45,179,0,0,0,68,7,100,0.2
2023-03-04,S3,P4,43,129,0,0,0,67,7,100,0.2
2023-03-06,S3,P4,34,80,0,0,0,37,7,100,0.2
2023-03-07,S3,P4,40,191,0,0,0,67,7,100,0.2
2023-03-08,S3,P4,37,79,0,0,0,41,7,100,0.2
2023-03-10,S3,P4,49,133,0,0,0,66,7,100,0.2
2023-03-11,S3,P4,51,154,0,0,0,91,7,100,0.2
2023-03-12,S3,P4,48,86,0,0,0,71,7,100,0.2
2023-03-13,S3,P4,36,99,0,0,0,99,7,100,0.2
2023-03-15,S3,P4,40,92,0,0,0,90,7,100,0.2
2023-03-16,S3,P4,43,177,0,0,0,62,7,100,0.2
2023-03-17,S3,P4,42,137,0,0,0,51,7,100,0.2
2023-03-18,S3,P4,44,141,0,0,0,72,7,100,0.2
2023-03-19,S3,P4,40,180,0,0,0,43,7,100,0.2
2023-03-21,S3,P4,48,62,0,0,0,77,7,100,0.2
2023-03-22,S3,P4,31,102,0,0,0,58,7,100,0.2
2023-03-23,S3,P4,38,133,0,0,0,53,7,100,0.2
2023-03-25,S3,P4,43,75,0,0,0,96,7,100,0.2
2023-03-26,S3,P4,69,53,11,1,0,96,7,100,0.2
2023-03-27,S3,P4,35,77,0,0,0,35,7,100,0.2
2023-03-28,S3,P4,58,197,11,1,0,97,7,100,0.2
2023-03-31,S3,P4,38,180,0,0,0,47,7,100,0.2
2023-04-03,S3,P4,37,78,0,0,0,47,7,100,0.2
2023-04-04,S3,P4,31,109,0,0,0,31,7,100,0.2
2023-04-06,S3,P4,36,50,0,0,0,69,7,100,0.2
2023-04-07,S3,P4,37,165,0,0,0,46,7,100,0.2
2023-04-08,S3,P4,42,106,0,0,0,49,7,100,0.2
2023-04-10,S3,P4,43,135,0,0,0,70,7,100,0.2
2023-04-11,S3,P4,59,146,19,1,0,80,7,100,0.2
2023-04-14,S3,P4,40,156,0,0,0,77,7,100,0.2
2023-04-15,S3,P4,64,106,19,1,0,82,7,100,0.2
2023-04-16,S3,P4,71,179,21,1,0,81,7,100,0.2
2023-04-17,S3,P4,48,193,0,0,0,75,7,100,0.2
2023-04-21,S3,P4,40,147,0,0,0,62,7,100,0.2
2023-04-22,S3,P4,42,113,0,0,0,90,7,100,0.2
2023-04-26,S3,P4,51,57,19,1,0,78,7,100,0.2
2023-04-27,S3,P4,35,127,0,0,0,95,7,100,0.2
2023-04-28,S3,P4,42,86,0,0,0,77,7,100,0.2
2023-04-29,S3,P4,65,72,15,1,0,98,7,100,0.2
2023-05-01,S3,P4,50,78,15,1,0,59,7,100,0.2
2023-05-03,S3,P4,43,175,0,0,0,58,7,100,0.2
2023-05-04,S3,P4,31,170,0,0,0,31,7,100,0.2
2023-05-05,S3,P4,32,64,0,0,0,99,7,100,0.2
2023-05-06,S3,P4,29,174,0,0,0,46,7,100,0.2
2023-05-08,S3,P4,33,97,0,0,0,37,7,100,0.2
2023-05-09,S3,P4,39,155,0,0,0,68,7,100,0.2
2023-05-14,S3,P4,40,94,0,0,0,82,7,100,0.2
2023-05-15,S3,P4,43,53,0,0,0,87,7,100,0.2
2023-05-16,S3,P4,37,109,0,0,0,66,7,100,0.2
2023-05-17,S3,P4,44,146,0,0,0,52,7,100,0.2
2023-05-18,S3,P4,34,193,0,0,0,70,7,100,0.2
2023-05-19,S3,P4,39,152,0,0,0,51,7,100,0.2
2023-05-20,S3,P4,52,179,0,0,0,74,7,100,0.2
2023-05-21,S3,P4,42,104,0,0,0,51,7,100,0.2
2023-05-22,S3,P4,39,165,0,0,0,55,7,100,0.2
2023-05-23,S3,P4,57,134,27,1,0,72,7,100,0.2
2023-05-24,S3,P4,60,156,24,1,0,91,7,100,0.2
2023-05-25,S3,P4,35,185,0,0,0,93,7,100,0.2
2023-05-26,S3,P4,36,175,0,0,0,69,7,100,0.2
2023-05-27,S3,P4,47,173,0,0,0,99,7,100,0.2
2023-05-28,S3,P4,52,199,0,0,0,97,7,100,0.2
2023-05-29,S3,P4,36,113,0,0,0,78,7,100,0.2
2023-05-30,S3,P4,31,180,0,0,0,61,7,100,0.2
2023-05-31,S3,P4,44,59,0,0,0,74,7,100,0.2
2023-06-01,S3,P4,37,172,0,0,0,59,7,100,0.2
2023-06-02,S3,P4,31,132,0,0,0,70,7,100,0.2
2023-06-03,S3,P4,45,167,0,0,0,90,7,100,0.2
2023-06-04,S3,P4,45,68,0,0,0,94,7,100,0.2
2023-06-05,S3,P4,49,145,15,1,0,72,7,100,0.2
2023-06-06,S3,P4,30,116,0,0,0,41,7,100,0.2
2023-06-07,S3,P4,43,159,0,0,0,46,7,100,0.2
2023-06-08,S3,P4,39,124,0,0,0,70,7,100,0.2
2023-06-09,S3,P4,39,127,0,0,0,60,7,100,0.2
2023-06-10,S3,P4,45,106,0,0,0,71,7,100,0.2
2023-06-13,S3,P4,56,70,26,1,0,86,7,100,0.2
2023-06-14,S3,P4,32,164,0,0,0,46,7,100,0.2
2023-06-17,S3,P4,41,99,0,0,0,44,7,100,0.2
2023-06-18,S3,P4,47,78,0,0,0,64,7,100,0.2
2023-06-20,S3,P4,39,84,0,0,0,74,7,100,0.2
2023-06-21,S3,P4,35,148,0,0,0,42,7,100,0.2
2023-06-22,S3,P4,35,142,0,0,0,41,7,100,0.2
2023-06-23,S3,P4,34,145,0,0,0,55,7,100,0.2
2023-06-24,S3,P4,36,86,0,0,0,74,7,100,0.2
2023-06-26,S3,P4,41,157,0,0,0,66,7,100,0.2
2023-06-27,S3,P4,42,165,0,0,0,84,7,100,0.2
2023-06-28,S3,P4,45,143,0,0,0,86,7,100,0.2
2023-07-02,S3,P4,37,196,0,0,0,49,7,100,0.2
2023-07-04,S3,P4,30,62,0,0,0,77,7,100,0.2
2023-07-05,S3,P4,57,193,24,1,0,79,7,100,0.2
2023-07-06,S3,P4,37,68,0,0,0,66,7,100,0.2
2023-07-09,S3,P4,44,175,0,0,0,55,7,100,0.2
2023-07-10,S3,P4,39,53,0,0,0,57,7,100,0.2
2023-07-15,S3,P4,72,190,24,1,0,78,7,100,0.2
2023-07-16,S3,P4,48,116,0,0,0,99,7,100,0.2
2023-07-17,S3,P4,37,72,0,0,0,37,7,100,0.2
2023-07-18,S3,P4,41,182,0,0,0,85,7,100,0.2
2023-07-19,S3,P4,31,155,0,0,0,44,7,100,0.2
2023-07-22,S3,P4,43,77,0,0,0,76,7,100,0.2
2023-07-23,S3,P4,44,140,0,0,0,70,7,100,0.2
2023-07-24,S3,P4,38,115,0,0,0,55,7,100,0.2
2023-07-25,S3,P4,38,121,0,0,0,70,7,100,0.2
2023-07-26,S3,P4,42,114,0,0,0,86,7,100,0.2
2023-07-27,S3,P4,36,153,0,0,0,57,7,100,0.2
2023-07-28,S3,P4,28,116,0,0,0,57,7,100,0.2
2023-07-31,S3,P4,46,133,0,0,0,81,7,100,0.2
2023-08-02,S3,P4,67,180,23,1,0,76,7,100,0.2
2023-08-04,S3,P4,52,124,16,1,0,63,7,100,0.2
2023-08-05,S3,P4,43,155,0,0,0,78,7,100,0.2
2023-08-06,S3,P4,49,63,0,0,0,60,7,100,0.2
2023-08-07,S3,P4,40,57,0,0,0,82,7,100,0.2
2023-08-08,S3,P4,47,177,0,0,0,80,7,100,0.2
2023-08-09,S3,P4,32,195,0,0,0,47,7,100,0.2
2023-08-12,S3,P4,51,190,0,0,0,83,7,100,0.2
2023-08-13,S3,P4,40,141,0,0,0,84,7,100,0.2
2023-08-14,S3,P4,27,91,0,0,0,77,7,100,0.2
2023-08-15,S3,P4,38,86,0,0,0,76,7,100,0.2
2023-08-16,S3,P4,50,115,17,1,0,92,7,100,0.2
2023-08-17,S3,P4,33,112,0,0,0,46,7,100,0.2
2023-08-19,S3,P4,53,72,0,0,0,69,7,100,0.2
2023-08-20,S3,P4,46,56,0,0,0,56,7,100,0.2
2023-08-21,S3,P4,31,119,0,0,0,96,7,100,0.2
2023-08-22,S3,P4,30,94,0,0,0,71,7,100,0.2
2023-08-23,S3,P4,45,79,0,0,0,45,7,100,0.2
2023-08-24,S3,P4,42,128,0,0,0,89,7,100,0.2
2023-08-27,S3,P4,44,167,0,0,0,73,7,100,0.2
2023-08-28,S3,P4,42,66,0,0,0,75,7,100,0.2
2023-08-30,S3,P4,40,127,0,0,0,58,7,100,0.2
2023-08-31,S3,P4,34,90,0,0,0,71,7,100,0.2
2023-09-01,S3,P4,36,86,0,0,0,62,7,100,0.2
2023-09-02,S3,P4,72,168,15,1,0,90,7,100,0.2
2023-09-03,S3,P4,37,153,0,0,0,47,7,100,0.2
2023-09-04,S3,P4,42,174,0,0,0,84,7,100,0.2
2023-09-06,S3,P4,29,68,0,0,0,36,7,100,0.2
2023-09-08,S3,P4,40,189,0,0,0,53,7,100,0.2
2023-09-11,S3,P4,48,126,0,0,0,94,7,100,0.2
2023-09-12,S3,P4,63,125,11,1,0,64,7,100,0.2
2023-09-13,S3,P4,33,155,0,0,0,83,7,100,0.2
2023-09-14,S3,P4,55,169,24,1,0,65,7,100,0.2
2023-09-16,S3,P4,49,114,0,0,0,73,7,100,0.2
2023-09-18,S3,P4,35,138,0,0,0,83,7,100,0.2
2023-09-19,S3,P4,45,53,0,0,0,73,7,100,0.2
2023-09-21,S3,P4,36,100,0,0,0,84,7,100,0.2
2023-09-23,S3,P4,74,157,13,1,0,80,7,100,0.2
2023-09-25,S3,P4,39,72,0,0,0,79,7,100,0.2
2023-09-27,S3,P4,43,66,0,0,0,49,7,100,0.2
2023-09-28,S3,P4,31,135,0,0,0,43,7,100,0.2
2023-09-29,S3,P4,36,69,0,0,0,76,7,100,0.2
2023-09-30,S3,P4,47,53,0,0,0,71,7,100,0.2
2023-10-02,S3,P4,64,129,27,1,0,69,7,100,0.2
2023-10-04,S3,P4,42,53,0,0,0,47,7,100,0.2
2023-10-06,S3,P4,41,139,0,0,0,83,7,100,0.2
2023-10-07,S3,P4,51,180,0,0,0,76,7,100,0.2
2023-10-08,S3,P4,44,76,0,0,0,93,7,100,0.2
2023-10-12,S3,P4,39,75,0,0,0,81,7,100,0.2
2023-10-13,S3,P4,38,55,0,0,0,87,7,100,0.2
2023-10-15,S3,P4,63,153,11,1,0,98,7,100,0.2
2023-10-16,S3,P4,36,194,0,0,0,82,7,100,0.2
2023-10-17,S3,P4,37,78,0,0,0,74,7,100,0.2
2023-10-19,S3,P4,55,158,18,1,0,88,7,100,0.2
2023-10-20,S3,P4,36,156,0,0,0,39,7,100,0.2
2023-10-21,S3,P4,49,57,0,0,0,89,7,100,0.2
2023-10-24,S3,P4,49,170,0,0,0,99,7,100,0.2
2023-10-25,S3,P4,34,62,0,0,0,44,7,100,0.2
2023-10-26,S3,P4,48,63,15,1,0,49,7,100,0.2
2023-10-27,S3,P4,33,181,0,0,0,69,7,100,0.2
2023-10-28,S3,P4,59,56,0,0,0,86,7,100,0.2
2023-10-29,S3,P4,51,74,0,0,0,81,7,100,0.2
2023-10-30,S3,P4,57,162,13,1,0,83,7,100,0.2
2023-11-01,S3,P4,39,88,0,0,0,41,7,100,0.2
2023-11-02,S3,P4,31,167,0,0,0,70,7,100,0.2
2023-11-03,S3,P4,36,126,0,0,0,90,7,100,0.2
2023-11-06,S3,P4,51,111,12,1,0,74,7,100,0.2
2023-11-07,S3,P4,43,159,0,0,0,98,7,100,0.2
2023-11-09,S3,P4,42,179,0,0,0,54,7,100,0.2
2023-11-10,S3,P4,35,190,0,0,0,87,7,100,0.2
2023-11-11,S3,P4,48,169,0,0,0,48,7,100,0.2
2023-11-14,S3,P4,40,142,0,0,0,52,7,100,0.2
2023-11-15,S3,P4,54,149,15,1,0,62,7,100,0.2
2023-11-17,S3,P4,36,110,0,0,0,86,7,100,0.2
2023-11-20,S3,P4,34,124,0,0,0,62,7,100,0.2
2023-11-21,S3,P4,40,112,0,0,0,40,7,100,0.2
2023-11-22,S3,P4,40,168,0,0,0,86,7,100,0.2
2023-11-23,S3,P4,37,175,0,0,0,51,7,100,0.2
2023-11-24,S3,P4,32,118,0,0,0,92,7,100,0.2
2023-11-26,S3,P4,44,101,0,0,0,54,7,100,0.2
2023-11-27,S3,P4,46,91,0,0,0,76,7,100,0.2
2023-11-29,S3,P4,44,83,0,0,0,45,7,100,0.2
2023-12-01,S3,P4,59,142,26,1,0,94,7,100,0.2
2023-12-02,S3,P4,69,75,25,1,0,79,7,100,0.2
2023-12-04,S3,P4,39,112,0,0,0,42,7,100,0.2
2023-12-05,S3,P4,35,76,0,0,0,73,7,100,0.2
2023-12-07,S3,P4,36,124,0,0,0,78,7,100,0.2
2023-12-09,S3,P4,42,52,0,0,0,77,7,100,0.2
2023-12-11,S3,P4,48,53,0,0,0,72,7,100,0.2
2023-12-13,S3,P4,36,142,0,0,0,36,7,100,0.2
2023-12-15,S3,P4,54,143,29,1,0,91,7,100,0.2
2023-12-16,S3,P4,46,91,0,0,0,78,7,100,0.2
2023-12-18,S3,P4,35,108,0,0,0,41,7,100,0.2
2023-12-20,S3,P4,34,76,0,0,0,50,7,100,0.2
2023-12-24,S3,P4,50,56,0,0,0,74,7,100,0.2
2023-12-25,S3,P4,35,78,0,0,0,84,7,100,0.2
2023-12-26,S3,P4,34,112,0,0,0,55,7,100,0.2
2023-12-27,S3,P4,39,141,0,0,0,85,7,100,0.2
2023-12-28,S3,P4,55,92,20,1,0,90,7,100,0.2
2023-12-29,S3,P4,30,128,0,0,0,75,7,100,0.2
2023-01-01,S3,P5,25,100,0,0,0,62,7,100,0.2
2023-01-02,S3,P5,17,148,0,0,0,94,7,100,0.2
2023-01-04,S3,P5,30,144,21,1,0,81,7,100,0.2
2023-01-05,S3,P5,19,105,0,0,0,30,7,100,0.2
2023-01-06,S3,P5,30,121,16,1,0,61,7,100,0.2
2023-01-08,S3,P5,37,84,14,1,0,81,7,100,0.2
2023-01-09,S3,P5,41,92,18,1,0,91,7,100,0.2
2023-01-10,S3,P5,30,155,0,0,0,50,7,100,0.2
2023-01-11,S3,P5,29,185,25,1,0,63,7,100,0.2
2023-01-12,S3,P5,20,102,0,0,0,51,7,100,0.2
2023-01-13,S3,P5,28,71,11,1,0,96,7,100,0.2
2023-01-14,S3,P5,43,100,12,1,0,52,7,100,0.2
2023-01-16,S3,P5,18,186,0,0,0,22,7,100,0.2
2023-01-17,S3,P5,15,125,0,0,0,23,7,100,0.2
2023-01-18,S3,P5,28,116,0,0,0,50,7,100,0.2
2023-01-19,S3,P5,17,150,0,0,0,30,7,100,0.2
2023-01-20,S3,P5,25,156,0,0,0,66,7,100,0.2
2023-01-21,S3,P5,32,54,0,0,0,95,7,100,0.2
2023-01-22,S3,P5,38,116,22,1,0,43,7,100,0.2
2023-01-23,S3,P5,25,128,0,0,0,96,7,100,0.2
2023-01-24,S3,P5,32,195,0,0,0,99,7,100,0.2
2023-01-25,S3,P5,36,140,17,1,0,56,7,100,0.2
2023-01-26,S3,P5,33,75,22,1,0,35,7,100,0.2
2023-01-27,S3,P5,13,107,0,0,0,34,7,100,0.2
2023-01-28,S3,P5,39,85,21,1,0,87,7,100,0.2
2023-01-29,S3,P5,34,166,29,1,0,59,7,100,0.2
2023-01-31,S3,P5,23,74,0,0,0,79,7,100,0.2
2023-02-01,S3,P5,12,112,0,0,0,87,7,100,0.2
2023-02-02,S3,P5,13,198,0,0,0,90,7,100,0.2
2023-02-03,S3,P5,36,83,10,1,0,79,7,100,0.2
2023-02-04,S3,P5,27,73,0,0,0,43,7,100,0.2
2023-02-05,S3,P5,32,122,0,0,0,77,7,100,0.2
2023-02-06,S3,P5,33,186,0,0,0,90,7,100,0.2
2023-02-07,S3,P5,21,82,0,0,0,79,7,100,0.2
2023-02-08,S3,P5,15,109,0,0,0,36,7,100,0.2
2023-02-09,S3,P5,21,158,25,1,0,72,7,100,0.2
2023-02-10,S3,P5,24,179,0,0,0,75,7,100,0.2
2023-02-11,S3,P5,21,72,0,0,0,60,7,100,0.2
2023-02-12,S3,P5,20,84,0,0,0,76,7,100,0.2
2023-02-13,S3,P5,22,98,18,1,0,67,7,100,0.2
2023-02-14,S3,P5,21,145,0,0,0,83,7,100,0.2
2023-02-15,S3,P5,18,139,0,0,0,29,7,100,0.2
2023-02-17,S3,P5,24,167,0,0,0,31,7,100,0.2
2023-02-18,S3,P5,17,179,0,0,0,46,7,100,0.2
2023-02-19,S3,P5,17,132,0,0,0,77,7,100,0.2
2023-02-20,S3,P5,33,183,13,1,0,70,7,100,0.2
2023-02-21,S3,P5,21,100,0,0,0,91,7,100,0.2
2023-02-23,S3,P5,11,168,0,0,0,28,7,100,0.2
2023-02-24,S3,P5,17,105,0,0,0,63,7,100,0.2
2023-02-25,S3,P5,22,58,0,0,0,42,7,100,0.2
2023-02-26,S3,P5,30,180,11,1,0,61,7,100,0.2
2023-02-27,S3,P5,16,61,0,0,0,62,7,100,0.2
2023-02-28,S3,P5,16,75,0,0,0,34,7,100,0.2
2023-03-01,S3,P5,21,114,0,0,0,36,7,100,0.2
2023-03-02,S3,P5,16,145,0,0,0,63,7,100,0.2
2023-03-03,S3,P5,18,68,0,0,0,20,7,100,0.2
2023-03-04,S3,P5,35,73,0,0,0,97,7,100,0.2
2023-03-05,S3,P5,22,188,0,0,0,44,7,100,0.2
2023-03-06,S3,P5,21,60,0,0,0,48,7,100,0.2
2023-03-07,S3,P5,31,159,10,1,0,66,7,100,0.2
2023-03-08,S3,P5,31,106,16,1,0,84,7,100,0.2
2023-03-09,S3,P5,21,55,0,0,0,77,7,100,0.2
2023-03-12,S3,P5,22,191,0,0,0,52,7,100,0.2
2023-03-13,S3,P5,24,77,0,0,0,81,7,100,0.2
2023-03-14,S3,P5,32,59,26,1,0,62,7,100,0.2
2023-03-15,S3,P5,26,134,21,1,0,87,7,100,0.2
2023-03-17,S3,P5,12,137,0,0,0,59,7,100,0.2
2023-03-19,S3,P5,18,107,0,0,0,94,7,100,0.2
2023-03-20,S3,P5,15,124,0,0,0,97,7,100,0.2
2023-03-21,S3,P5,15,106,0,0,0,22,7,100,0.2
2023-03-22,S3,P5,32,60,22,1,0,61,7,100,0.2
2023-03-23,S3,P5,15,69,0,0,0,57,7,100,0.2
2023-03-24,S3,P5,20,172,0,0,0,33,7,100,0.2
2023-03-25,S3,P5,19,155,0,0,0,70,7,100,0.2
2023-03-26,S3,P5,15,195,0,0,0,26,7,100,0.2
2023-03-27,S3,P5,32,120,29,1,0,54,7,100,0.2
2023-03-28,S3,P5,20,159,0,0,0,72,7,100,0.2
2023-03-29,S3,P5,9,136,0,0,0,55,7,100,0.2
2023-03-30,S3,P5,24,192,28,1,0,72,7,100,0.2
2023-03-31,S3,P5,37,126,28,1,0,66,7,100,0.2
2023-04-01,S3,P5,26,67,0,0,0,71,7,100,0.2
2023-04-02,S3,P5,17,82,0,0,0,76,7,100,0.2
2023-04-03,S3,P5,14,136,0,0,0,45,7,100,0.2
2023-04-04,S3,P5,17,185,0,0,0,75,7,100,0.2
2023-04-05,S3,P5,40,198,20,1,0,43,7,100,0.2
2023-04-06,S3,P5,15,68,0,0,0,72,7,100,0.2
2023-04-07,S3,P5,21,98,0,0,0,53,7,100,0.2
2023-04-08,S3,P5,28,140,0,0,0,41,7,100,0.2
2023-04-09,S3,P5,25,172,0,0,0,77,7,100,0.2
2023-04-10,S3,P5,21,63,0,0,0,99,7,100,0.2
2023-04-11,S3,P5,33,129,15,1,0,81,7,100,0.2
2023-04-12,S3,P5,21,73,0,0,0,71,7,100,0.2
2023-04-13,S3,P5,17,62,0,0,0,98,7,100,0.2
2023-04-14,S3,P5,27,51,0,0,0,41,7,100,0.2
2023-04-15,S3,P5,33,71,26,1,0,96,7,100,0.2
2023-04-16,S3,P5,22,177,0,0,0,71,7,100,0.2
2023-04-17,S3,P5,35,89,24,1,0,45,7,100,0.2
2023-04-18,S3,P5,21,147,0,0,0,35,7,100,0.2
2023-04-20,S3,P5,18,146,0,0,0,57,7,100,0.2
2023-04-21,S3,P5,24,149,0,0,0,65,7,100,0.2
2023-04-22,S3,P5,42,99,17,1,0,69,7,100,0.2
2023-04-23,S3,P5,22,94,0,0,0,40,7,100,0.2
2023-04-24,S3,P5,14,79,0,0,0,73,7,100,0.2
2023-04-25,S3,P5,21,152,0,0,0,39,7,100,0.2
2023-04-26,S3,P5,17,100,0,0,0,79,7,100,0.2
2023-04-27,S3,P5,16,103,0,0,0,25,7,100,0.2
2023-04-28,S3,P5,26,112,0,0,0,99,7,100,0.2
2023-04-29,S3,P5,20,151,0,0,0,55,7,100,0.2
2023-04-30,S3,P5,15,106,0,0,0,86,7,100,0.2
2023-05-01,S3,P5,34,86,18,1,0,92,7,100,0.2
2023-05-02,S3,P5,24,116,0,0,0,67,7,100,0.2
2023-05-03,S3,P5,16,185,0,0,0,39,7,100,0.2
2023-05-04,S3,P5,24,119,0,0,0,98,7,100,0.2
2023-05-05,S3,P5,26,116,0,0,0,89,7,100,0.2
2023-05-06,S3,P5,22,120,0,0,0,29,7,100,0.2
2023-05-07,S3,P5,22,197,0,0,0,66,7,100,0.2
2023-05-09,S3,P5,21,129,0,0,0,88,7,100,0.2
2023-05-10,S3,P5,24,126,0,0,0,67,7,100,0.2
2023-05-11,S3,P5,17,158,0,0,0,99,7,100,0.2
2023-05-12,S3,P5,25,177,0,0,0,50,7,100,0.2
2023-05-13,S3,P5,19,73,0,0,0,30,7,100,0.2
2023-05-14,S3,P5,31,188,24,1,0,53,7,100,0.2
2023-05-15,S3,P5,11,171,0,0,0,91,7,100,0.2
2023-05-16,S3,P5,34,78,17,1,0,42,7,100,0.2
2023-05-17,S3,P5,24,58,0,0,0,47,7,100,0.2
2023-05-18,S3,P5,16,53,0,0,0,85,7,100,0.2
2023-05-19,S3,P5,26,52,0,0,0,84,7,100,0.2
2023-05-21,S3,P5,44,72,24,1,0,87,7,100,0.2
2023-05-22,S3,P5,22,58,0,0,0,52,7,100,0.2
2023-05-23,S3,P5,17,52,0,0,0,70,7,100,0.2
2023-05-24,S3,P5,18,190,0,0,0,55,7,100,0.2
2023-05-25,S3,P5,27,177,0,0,0,62,7,100,0.2
2023-05-26,S3,P5,24,68,0,0,0,66,7,100,0.2
2023-05-27,S3,P5,28,114,0,0,0,91,7,100,0.2
2023-05-28,S3,P5,25,82,0,0,0,47,7,100,0.2
2023-05-29,S3,P5,19,98,0,0,0,60,7,100,0.2
2023-05-30,S3,P5,16,142,0,0,0,55,7,100,0.2
2023-05-31,S3,P5,21,154,0,0,0,37,7,100,0.2
2023-06-01,S3,P5,22,171,0,0,0,90,7,100,0.2
2023-06-02,S3,P5,32,183,10,1,0,35,7,100,0.2
2023-06-03,S3,P5,36,126,14,1,0,42,7,100,0.2
2023-06-04,S3,P5,21,195,0,0,0,81,7,100,0.2
2023-06-05,S3,P5,31,133,0,0,0,49,7,100,0.2
2023-06-07,S3,P5,14,57,0,0,0,33,7,100,0.2
2023-06-08,S3,P5,17,190,0,0,0,48,7,100,0.2
2023-06-09,S3,P5,13,176,0,0,0,38,7,100,0.2
2023-06-10,S3,P5,32,166,0,0,0,71,7,100,0.2
2023-06-11,S3,P5,28,145,0,0,0,39,7,100,0.2
2023-06-12,S3,P5,24,194,0,0,0,98,7,100,0.2
2023-06-14,S3,P5,31,92,22,1,0,39,7,100,0.2
2023-06-15,S3,P5,29,105,18,1,0,67,7,100,0.2
2023-06-16,S3,P5,25,81,0,0,0,92,7,100,0.2
2023-06-17,S3,P5,18,110,0,0,0,73,7,100,0.2
2023-06-19,S3,P5,19,192,0,0,0,29,7,100,0.2
2023-06-20,S3,P5,20,174,0,0,0,31,7,100,0.2
2023-06-21,S3,P5,14,197,0,0,0,64,7,100,0.2
2023-06-22,S3,P5,17,142,0,0,0,72,7,100,0.2
2023-06-23,S3,P5,16,118,0,0,0,87,7,100,0.2
2023-06-24,S3,P5,21,111,0,0,0,61,7,100,0.2
2023-06-25,S3,P5,25,155,0,0,0,68,7,100,0.2
2023-06-26,S3,P5,31,166,13,1,0,39,7,100,0.2
2023-06-27,S3,P5,18,88,0,0,0,72,7,100,0.2
2023-06-28,S3,P5,25,162,0,0,0,29,7,100,0.2
2023-06-29,S3,P5,28,50,0,0,0,84,7,100,0.2
2023-06-30,S3,P5,21,133,0,0,0,47,7,100,0.2
2023-07-01,S3,P5,30,77,0,0,0,46,7,100,0.2
2023-07-02,S3,P5,24,154,0,0,0,26,7,100,0.2
2023-07-03,S3,P5,19,169,0,0,0,77,7,100,0.2
2023-07-04,S3,P5,29,63,0,0,0,59,7,100,0.2
2023-07-05,S3,P5,36,174,12,1,0,90,7,100,0.2
2023-07-06,S3,P5,11,131,0,0,0,65,7,100,0.2
2023-07-07,S3,P5,32,95,11,1,0,55,7,100,0.2
2023-07-08,S3,P5,24,153,0,0,0,62,7,100,0.2
2023-07-09,S3,P5,23,192,0,0,0,37,7,100,0.2
2023-07-10,S3,P5,21,64,0,0,0,72,7,100,0.2
2023-07-11,S3,P5,20,179,0,0,0,52,7,100,0.2
2023-07-12,S3,P5,27,165,25,1,0,40,7,100,0.2
2023-07-13,S3,P5,21,85,0,0,0,23,7,100,0.2
2023-07-14,S3,P5,29,155,16,1,0,90,7,100,0.2
2023-07-15,S3,P5,21,167,0,0,0,74,7,100,0.2
2023-07-16,S3,P5,15,118,0,0,0,31,7,100,0.2
2023-07-17,S3,P5,28,162,26,1,0,41,7,100,0.2
2023-07-18,S3,P5,22,93,0,0,0,79,7,100,0.2
2023-07-19,S3,P5,14,199,0,0,0,62,7,100,0.2
2023-07-20,S3,P5,24,198,29,1,0,81,7,100,0.2
2023-07-21,S3,P5,16,130,0,0,0,64,7,100,0.2
2023-07-22,S3,P5,28,177,0,0,0,75,7,100,0.2
2023-07-24,S3,P5,37,136,18,1,0,81,7,100,0.2
2023-07-25,S3,P5,21,130,0,0,0,58,7,100,0.2
2023-07-26,S3,P5,24,53,0,0,0,40,7,100,0.2
2023-07-27,S3,P5,24,108,0,0,0,79,7,100,0.2
2023-07-28,S3,P5,22,76,0,0,0,56,7,100,0.2
2023-07-29,S3,P5,18,114,0,0,0,25,7,100,0.2
2023-07-30,S3,P5,19,97,0,0,0,34,7,100,0.2
2023-07-31,S3,P5,20,121,0,0,0,74,7,100,0.2
2023-08-01,S3,P5,21,109,0,0,0,95,7,100,0.2
2023-08-02,S3,P5,16,130,0,0,0,71,7,100,0.2
2023-08-03,S3,P5,19,78,0,0,0,71,7,100,0.2
2023-08-04,S3,P5,14,57,0,0,0,38,7,100,0.2
